Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
22,P,Aaron Nola,25,32,70,62,0,3,1,0,0,4,0,0,1,36,0.048,0.063,0.065,0.128,-65,4,3,0,7,0,0
23,P,Jake Arrieta,32,28,50,45,3,6,0,0,1,3,0,0,3,27,0.133,0.188,0.2,0.388,4,9,1,0,2,0,0
24,P,Zach Eflin,24,25,50,44,3,4,0,0,1,1,0,0,0,31,0.091,0.091,0.159,0.25,-35,7,0,0,6,0,0
25,P,Nick Pivetta,25,31,45,40,3,4,1,0,0,1,0,0,2,20,0.1,0.143,0.125,0.268,-27,5,2,0,3,0,0
26,P,Vince Velasquez,26,30,45,40,2,9,1,0,0,1,0,0,0,11,0.225,0.225,0.25,0.475,28,10,2,0,5,0,0
27,P,Ben Lively,26,5,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
28,P,Ranger Suarez*,22,4,6,6,0,1,0,1,0,0,0,0,0,2,0.167,0.167,0.5,0.667,69,3,0,0,0,0,0
29,P,Enyel De Los Santos,22,7,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,2,0,0
30,P,Drew Hutchison*,27,10,4,3,0,1,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833,131,1,0,0,0,0,0
31,P,Drew Anderson,24,5,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0
32,P,Austin Davis*,25,31,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0
33,P,Mark Leiter,27,12,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
34,P,Jake Thompson,24,9,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
